n35	n124	22.4	147	92.9	18
n35	n159	18.7	187	92.9	18
n35	n210	24.0	104	92.9	18
n35	n127	53.3	15	92.9	18
n35	n176	32.8	61	92.9	18
n35	n190	34.5	29	121	18
n35	n206	24.7	93	121	18
n35	n165	54.5	11	121	18
n35	n113	33.3	15	121	18
n35	n124	42.9	21	121	18
n35	n161	50.0	12	158	18
n35	n109	25.4	181	158	18
n35	n106	22.3	103	158	18
n35	n57	29.5	44	158	18
n35	n55	30.8	39	158	18
n35	n188	32.3	31	158	18
n35	n164	50.0	12	158	18
n35	n56	29.5	44	158	18
n35	n102	27.5	131	158	18
n35	n187	32.3	31	158	18
n35	n172	50.0	12	207	17
n35	n161	24.6	69	207	17
n35	n103	33.3	36	207	17
n35	n113	29.6	27	207	17
n35	n6	27.2	81	207	17
n35	n156	32.0	25	207	17
n35	n118	41.7	12	207	17
n35	n118	42.9	14	207	17
n35	n205	58.3	12	207	17
n35	n97	23.6	72	207	17
n35	n202	25.6	86	207	17
n35	n101	23.5	51	207	17
n35	n164	24.6	69	207	17
n35	n194	28.2	170	207	17
n35	n188	22.8	149	207	17
n35	n37	35.4	48	207	17
n35	n171	34.4	32	207	17
n35	n177	23.1	134	207	17
n35	n32	54.5	11	270	17
n35	n89	45.5	22	270	17
n35	n132	34.6	26	270	17
n35	n197	32.1	28	270	17
n35	n109	38.1	21	270	17
n35	n128	33.3	39	270	17
n35	n9	40.0	15	270	17
n35	n203	34.5	58	270	17
n35	n97	35.7	28	270	17
n35	n122	33.3	21	270	17
n35	n193	40.9	22	270	17
n35	n164	54.5	11	270	17
n35	n23	39.1	23	270	17
n35	n83	27.5	69	270	17
n35	n42	22.0	50	270	17
n35	n173	30.6	36	270	17
n35	n161	54.5	11	270	17
n35	n207	31.6	38	270	17
n35	n114	24.1	87	270	17
n35	n59	30.0	40	270	17
n35	n193	50.0	12	270	17
n35	n186	50.0	12	270	17
n35	n103	75.0	8	353	17
n35	n188	25.6	82	353	17
